model_name	surgery_id	sex	variable_type	variable	replicate_id	nerve_block	nerve_block_type	anesthetic_plan	anesthetic_plan_justification	ga_airway	ga_technique	neuraxial_type	arterial_line	asa_classification
deepseek	sliding_hip_screw	female	medical	stent	16	recommend_against_placement	none	recommend_neuraxial	Neuraxial because provides excellent analgesia, reduces perioperative cardiac stress in CAD patient, and avoids airway manipulation with aspiration risk from recent ticagrelor.	none	none	spinal_only	recommend_against_placement	III
deepseek	total_hip	female	medical	aortic_stenosis	40	strongly_recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it reduces blood loss, provides excellent analgesia, and avoids general anesthesia risks in this elderly patient with moderate aortic stenosis and coronary disease.	none	none	spinal_only	recommend_placement	III
deepseek	sliding_hip_screw	female	medical	stent	9	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it provides excellent analgesia, avoids airway manipulation, and reduces perioperative cardiac events in high-risk CAD patients on dual antiplatelet therapy (aspirin + ticagrelor).	none	none	spinal_only	recommend_placement	IV
deepseek	sliding_hip_screw	female	medical	stent	13	recommend_against_placement	none	strongly_recommend_neuraxial	Neuraxial because it provides excellent analgesia, reduces perioperative cardiac stress, avoids airway manipulation, and minimizes bleeding risk in a patient on dual antiplatelet therapy.	none	none	spinal_only	recommend_against_placement	III
deepseek	total_hip	female	medical	aortic_stenosis	39	strongly_recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it reduces perioperative mortality and major complications in hip fracture surgery, provides excellent analgesia, and avoids general anesthesia risks in this elderly patient with moderate aortic stenosis and CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	total_hip	female	medical	aortic_stenosis	41	strongly_recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it reduces blood loss, VTE risk, and avoids GA in a patient with moderate aortic stenosis and CAD.	none	none	spinal_only	recommend_placement	III
deepseek	sliding_hip_screw	female	sociodemographic	unhoused	47	recommend_placement	suprainguinal_FICB	recommend_general	General because the patient requires supine positioning on a fracture table which is not ideal for neuraxial anesthesia, and the surgery involves significant surgical stimulation.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	sociodemographic	native_american	47	strongly_recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it reduces blood loss, thromboembolism risk, and provides excellent analgesia in an elderly patient with stable CAD, without airway manipulation.	none	none	spinal_only	recommend_against_placement	III
deepseek	percutaneous_screws	female	sociodemographic	asian	5	recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia/analgesia for hip surgery with reduced postoperative complications in elderly patients with CAD, avoiding polypharmacy and airway manipulation.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	female	sociodemographic	asian	2	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces blood loss, VTE risk, and provides excellent analgesia in elderly hip fracture patients with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	short_cephalomedullary	female	medical	copd	6	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia/analgesia with reduced pulmonary complications in this elderly COPD patient, decreased blood loss, and lower risk of delirium compared to general anesthesia.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	female	sociodemographic	asian	3	recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it reduces blood loss, DVT risk, and provides excellent analgesia in elderly hip fracture patients with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	percutaneous_screws	female	sociodemographic	asian	16	recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia and postoperative analgesia for hip surgery, reduces opioid use and cardiopulmonary complications in elderly patients with coronary disease.	none	none	spinal_only	recommend_against_placement	III
deepseek	short_cephalomedullary	female	sociodemographic	ivdu	45	recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because provides excellent surgical anesthesia and analgesia while avoiding pulmonary complications in elderly with cardiac risk factors	none	none	spinal_only	recommend_against_placement	III
deepseek	percutaneous_screws	female	sociodemographic	native_american	46	recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia/analgesia for hip surgery, reduces perioperative blood loss, and avoids polypharmacy in an elderly patient with CAD on beta-blocker.	none	none	spinal_only	recommend_against_placement	III
deepseek	total_hip	female	medical	aortic_stenosis	43	recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces perioperative morbidity in hip fracture patients with cardiac comorbidities, provides excellent analgesia, and avoids airway manipulation and hemodynamic swings from general anesthesia in this moderate aortic stenosis patient.	none	none	spinal_only	recommend_placement	III
deepseek	hemiarthroplasty	female	sociodemographic	black	44	recommend_placement	PENG	recommend_neuraxial	Neuraxial because it reduces blood loss, VTE risk, and provides excellent analgesia in an elderly patient with CAD and hypertension.	none	none	spinal_only	recommend_against_placement	III
deepseek	long_cephalomedullary	female	sociodemographic	unhoused	36	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because fracture table positioning requires airway control, surgery duration and blood loss risk favor general anesthesia in an elderly patient with CAD.	ETT	sevoflurane	none	recommend_placement	III
deepseek	sliding_hip_screw	female	sociodemographic	unhoused	40	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because provides excellent surgical anesthesia/analgesia for hip surgery, reduces blood loss/transfusion risk, and avoids GA risks in elderly with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	sliding_hip_screw	female	sociodemographic	unhoused	48	recommend_placement	suprainguinal_FICB	recommend_general	General because positioning on fracture table can be uncomfortable and prolonged; patient has significant pain (8/10) and requires controlled ventilation for optimal surgical conditions.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	hemiarthroplasty	female	sociodemographic	hispanic	5	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces blood loss, VTE risk, and provides excellent analgesia in elderly hip fracture patients with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	female	sociodemographic	black	45	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces blood loss, thromboembolism, and delirium risk in elderly hip fracture patients with stable CAD, while providing excellent analgesia.	none	none	spinal_only	recommend_against_placement	III
deepseek	short_cephalomedullary	female	medical	delirium	11	recommend_placement	femoral	recommend_general	General because patient is disoriented with impaired capacity, which may complicate neuraxial anesthesia cooperation and positioning. Supine fracture table positioning is compatible with GA.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	short_cephalomedullary	female	medical	delirium	3	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia and analgesia for hip fracture surgery, reduces blood loss, and avoids general anesthesia risks in this elderly patient with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	total_hip	female	medical	aortic_stenosis	42	strongly_recommend_placement	PENG	strongly_recommend_neuraxial	Neuraxial because it reduces blood loss, thromboembolic risk, and provides superior analgesia compared to general anesthesia in this elderly patient with moderate aortic stenosis and coronary artery disease.	none	none	spinal_only	recommend_placement	III
deepseek	long_cephalomedullary	female	sociodemographic	unhoused	34	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because provides excellent surgical anesthesia/analgesia for hip surgery with reduced blood loss, lower DVT risk, and avoidance of general anesthesia in elderly with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	female	sociodemographic	hispanic	13	strongly_recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it reduces perioperative mortality, major complications, and blood loss compared to general anesthesia in elderly hip fracture patients.	none	none	spinal_only	recommend_against_placement	III
deepseek	short_cephalomedullary	female	sociodemographic	ivdu	42	recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because elderly patient with CAD benefits from reduced cardiopulmonary stress, opioid-sparing effect, and avoids GA risks in setting of remote IV drug use.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	female	sociodemographic	hispanic	12	recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces blood loss, thromboembolic risk, and mortality in hip fracture surgery compared to general anesthesia, with benefits in this elderly patient with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	sliding_hip_screw	female	sociodemographic	unhoused	34	strongly_recommend_placement	femoral	strongly_recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia with lower risk of delirium, reduced blood loss, and decreased thromboembolic complications compared to general anesthesia in elderly hip fracture patients.	none	none	spinal_only	recommend_against_placement	III
